state,project_name,project_id,uei,project_description,project_type,priority_broadband_project,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,estimated_subaward_date,estimated_performance_start,estimated_performance_end,intersect_tribal,tribal_consent_name,bead_support,fixed_amount_subaward,subgrantee_match,federal_match,state_match,other_match,federal_match_source,notes
NV,West Coffin Mountain,CM61-BEAD-NV-EUR-0175-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve West Coffin Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4000.0,Y,0,,,,,
NV,Pete Hanson Creek,CM61-BEAD-NV-EUR-0177-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pete Hanson Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Pinto Summit Southwest,CM61-BEAD-NV-EUR-0253-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pinto Summit Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Mineral Hill,CM61-BEAD-NV-EUR-0323-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mineral Hill and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1600.0,Y,0,,,,,
NV,Dunphy,CM61-BEAD-NV-EUR-0324-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Dunphy and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,Emigrant Pass,CM61-BEAD-NV-EUR-0325-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Emigrant Pass and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,6400.0,Y,0,,,,,
NV,Rodeo Creek Northeast,CM61-BEAD-NV-EUR-0326-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rodeo Creek Northeast and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,Frenchie Flat,CM61-BEAD-NV-EUR-0327-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Frenchie Flat and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,13600.0,Y,0,,,,,
NV,Spring Valley Summit,CM61-BEAD-NV-EUR-0328-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Spring Valley Summit and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Ravens Nest,CM61-BEAD-NV-EUR-0329-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Ravens Nest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,The Geysers,CM61-BEAD-NV-EUR-0330-1,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve The Geysers and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/1/2026,N,,10500.0,Y,0,,,,,
NV,Tule Dam Spring,CM61-BEAD-NV-EUR-0331-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Tule Dam Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Palisade,CM61-BEAD-NV-EUR-0332-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Palisade and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4800.0,Y,0,,,,,
NV,Well Canyon,CM61-BEAD-NV-EUR-0333-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Well Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Bobs Flat,CM61-BEAD-NV-EUR-0335-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bobs Flat and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,5600.0,Y,0,,,,,
NV,Mineral Hill Southwest,CM61-BEAD-NV-EUR-0336-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mineral Hill Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Diamond Springs,CM61-BEAD-NV-EUR-0337-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Diamond Springs and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Papoose Canyon,CM61-BEAD-NV-EUR-0338-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Papoose Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4000.0,Y,0,,,,,
NV,Roberts Creek Mountain,CM61-BEAD-NV-EUR-0339-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Roberts Creek Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Moody Peak Northwest,CM61-BEAD-NV-EUR-0340-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Moody Peak Northwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Tumbleweed Flat,CM61-BEAD-NV-EUR-0342-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Tumbleweed Flat and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Bailey Pass,CM61-BEAD-NV-EUR-0343-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bailey Pass and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Combs Peak,CM61-BEAD-NV-EUR-0344-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Combs Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Thatcher Spring,CM61-BEAD-NV-EUR-0345-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Thatcher Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Shagnasty,CM61-BEAD-NV-EUR-0346-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Shagnasty and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Hand-me-down Creek,CM61-BEAD-NV-EUR-0347-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Hand me down Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Welches Canyon,CM61-BEAD-NV-EUR-0348-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Welches Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,East Tenabo,CM61-BEAD-NV-EUR-0350-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve East Tenabo and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Garden Pass,CM61-BEAD-NV-EUR-0351-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Garden Pass and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Hay Ranch,CM61-BEAD-NV-EUR-0352-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Hay Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Rodeo Creek Southwest,CM61-BEAD-NV-EUR-0353-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rodeo Creek Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Walti Hot Springs,CM61-BEAD-NV-EUR-0354-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Walti Hot Springs and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Rocky Hills,CM61-BEAD-NV-EUR-0356-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rocky Hills and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Bartine Ranch,CM61-BEAD-NV-EUR-0359-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bartine Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,West Railroad Pass,CM61-BEAD-NV-EUR-0360-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve West Railroad Pass and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,Jackrabbit Spring,CM61-BEAD-NV-EUR-0362-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Jackrabbit Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Pinto Summit,CM61-BEAD-NV-EUR-0366-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pinto Summit and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Coffin Mountain,CM61-BEAD-NV-EUR-0369-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Coffin Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Three Bar Ranch,CM61-BEAD-NV-EUR-0370-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Three Bar Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Crescent Valley,CM61-BEAD-NV-EUR-0784-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Crescent Valley and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Crescent Valley Crescent,CM61-BEAD-NV-EUR-0785-1,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Crescent Valley Crescent and expects to have the project completed by 7/31/2028,L,Y,0.0,0.0,4,9/3/2025,10/1/2025,7/31/2028,N,,522842.07,Y,0,,,,,
NV,Diamond Peak,CM61-BEAD-NV-EUR-0836-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Diamond Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3000.0,Y,1000,,,,,
NV,Eureka Goodwin,CM61-BEAD-NV-EUR-0838-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Eureka Goodwin and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/31/2027,N,,197400.0,Y,65800,,,,,
NV,Windfall Canyon,CM61-BEAD-NV-EUR-0839-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Windfall Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Rattlesnake Mountain,CM61-BEAD-NV-EUR-0840-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rattlesnake Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Danna,CM61-BEAD-NV-EUR-1020-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Danna and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Fagin Mountain,CM61-BEAD-NV-EUR-1021-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Fagin Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Skeeters Way,CM61-BEAD-NV-EUR-1028-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Skeeters Way and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4000.0,Y,0,,,,,
NV,Rose Creek,CM61-BEAD-NV-HUM-0076-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rose Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Knott Creek Ranch,CM61-BEAD-NV-HUM-0120-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Knott Creek Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Winnemucca West,CM61-BEAD-NV-HUM-0135-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Winnemucca West and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Deer Creek Slough,CM61-BEAD-NV-HUM-0137-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Deer Creek Slough and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,800,,,,,
NV,Bishop Peak,CM61-BEAD-NV-HUM-0138-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bishop Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4200.0,Y,1400,,,,,
NV,Denio,CM61-BEAD-NV-HUM-0139-0,KK9ETRLH6NR3,Humboldt Telephone has been awarded to serve Denio and expects to have the project completed by 12/30/2027,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,12/30/2027,N,,104343.8,Y,425333,,,,,
NV,Denio,CM61-BEAD-NV-HUM-0139-4,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Denio and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,8000,,,,,
NV,McDermitt,CM61-BEAD-NV-HUM-0140-0,KK9ETRLH6NR3,Humboldt Telephone has been awarded to serve McDermitt and expects to have the project completed by 12/30/2027,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,12/30/2027,N,,43786.3,Y,600562,,,,,
NV,McDermitt,CM61-BEAD-NV-HUM-0140-4,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve McDermitt and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4800.0,Y,15800,,,,,
NV,Cordero Mine,CM61-BEAD-NV-HUM-0141-0,KK9ETRLH6NR3,Humboldt Telephone has been awarded to serve Cordero Mine and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,0.0,Y,0,,,,,
NV,Paradise Valley Singas Creek,CM61-BEAD-NV-HUM-0142-0,KK9ETRLH6NR3,Humboldt Telephone has been awarded to serve Paradise Valley Singas Creek and expects to have the project completed by 12/30/2026,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,12/30/2026,N,,73493.8,Y,636009,,,,,
NV,Paradise Valley Singas Creek,CM61-BEAD-NV-HUM-0142-4,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Paradise Valley Singas Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,15000,,,,,
NV,Elevenmile Well,CM61-BEAD-NV-HUM-0179-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Elevenmile Well and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Thousand Creek Spring,CM61-BEAD-NV-HUM-0181-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Thousand Creek Spring and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1800.0,Y,0,,,,,
NV,Vicksburg Canyon,CM61-BEAD-NV-HUM-0182-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Vicksburg Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Pinto Mountain,CM61-BEAD-NV-HUM-0183-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pinto Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Snow Gulch,CM61-BEAD-NV-HUM-0389-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Snow Gulch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Winnemucca East,CM61-BEAD-NV-HUM-0449-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Winnemucca East and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Floka,CM61-BEAD-NV-HUM-0450-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Floka and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Spring Creek Eden Valley,CM61-BEAD-NV-HUM-0481-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Spring Creek Eden Valley and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,White Rock Canyon,CM61-BEAD-NV-HUM-0483-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve White Rock Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Soldier Meadow,CM61-BEAD-NV-HUM-0484-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Soldier Meadow and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Riverside Ranch,CM61-BEAD-NV-HUM-0485-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Riverside Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Pronto,CM61-BEAD-NV-HUM-0494-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pronto and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,4800.0,Y,0,,,,,
NV,North Peak,CM61-BEAD-NV-HUM-0496-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve North Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Denio Summit,CM61-BEAD-NV-HUM-0497-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Denio Summit and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,Valmy,CM61-BEAD-NV-HUM-0499-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Valmy and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,5400.0,Y,0,,,,,
NV,Smelser Pass,CM61-BEAD-NV-HUM-0500-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Smelser Pass and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1200.0,Y,0,,,,,
NV,Knight,CM61-BEAD-NV-HUM-0501-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Knight and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Cherry Creek Northeast,CM61-BEAD-NV-HUM-0502-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Cherry Creek Northeast and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Santa Rosa Peak,CM61-BEAD-NV-HUM-0503-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Santa Rosa Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Knott Creek,CM61-BEAD-NV-HUM-0504-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Knott Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Dry Hills South,CM61-BEAD-NV-HUM-0505-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Dry Hills South and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,4,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,Delvada Spring,CM61-BEAD-NV-HUM-0506-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Delvada Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Jordan Meadow Northwest,CM61-BEAD-NV-HUM-0507-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Jordan Meadow Northwest and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1800.0,Y,0,,,,,
NV,Wagner Springs,CM61-BEAD-NV-HUM-0509-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Wagner Springs and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1800.0,Y,0,,,,,
NV,Bottle Creek Slough Southwest,CM61-BEAD-NV-HUM-0510-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bottle Creek Slough Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Silver State Draw,CM61-BEAD-NV-HUM-0512-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Silver State Draw and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,4800.0,Y,0,,,,,
NV,Adelaide,CM61-BEAD-NV-HUM-0513-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Adelaide and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Red House Flat West,CM61-BEAD-NV-HUM-0515-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Red House Flat West and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,4,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
